VAF	CN	avg.depth	purity
0.727272727272727	1	22	0.95
0.857142857142857	1	22	0.95
0.25	1	22	0.95
0.8	1	22	0.95
0.857142857142857	1	22	0.95
0.740740740740741	1	22	0.95
0.76	1	22	0.95
0.916666666666667	1	22	0.95
0.777777777777778	1	22	0.95
0.80952380952381	1	22	0.95
0.9	1	22	0.95
0.761904761904762	1	22	0.95
0.888888888888889	1	22	0.95
0.851851851851852	1	22	0.95
0.6	1	22	0.95
0.875	1	22	0.95
0.961538461538462	1	22	0.95
0.8	1	22	0.95
1	1	22	0.95
0.166666666666667	1	22	0.95
0.894736842105263	1	22	0.95
0.72	1	22	0.95
1	1	22	0.95
0.428571428571429	1	22	0.95
0.916666666666667	1	22	0.95
0.137931034482759	1	22	0.95
0.952380952380952	1	22	0.95
0.333333333333333	1	22	0.95
0.869565217391304	1	22	0.95
0.619047619047619	1	22	0.95
0.578947368421053	1	22	0.95
0.9	1	22	0.95
0.785714285714286	1	22	0.95
0.324324324324324	1	22	0.95
0.833333333333333	1	22	0.95
0.275862068965517	1	22	0.95
0.785714285714286	1	22	0.95
0.689655172413793	1	22	0.95
0.225806451612903	1	22	0.95
0.806451612903226	1	22	0.95
0.5625	1	22	0.95
1	1	22	0.95
0.80952380952381	1	22	0.95
0.75	1	22	0.95
0.8	1	22	0.95
0.136363636363636	1	22	0.95
0.818181818181818	1	22	0.95
0.15	1	22	0.95
0.935483870967742	1	22	0.95
0.761904761904762	1	22	0.95
0.791666666666667	1	22	0.95
0.777777777777778	1	22	0.95
0.260869565217391	1	22	0.95
0.222222222222222	1	22	0.95
0.888888888888889	1	22	0.95
0.888888888888889	1	22	0.95
0.764705882352941	1	22	0.95
0.636363636363636	1	22	0.95
0.148148148148148	1	22	0.95
0.785714285714286	1	22	0.95
0.903225806451613	1	22	0.95
0.12	1	22	0.95
1	1	22	0.95
0.466666666666667	1	22	0.95
1	1	22	0.95
0.703703703703704	1	22	0.95
0.789473684210526	1	22	0.95
0.818181818181818	1	22	0.95
0.7	1	22	0.95
0.827586206896552	1	22	0.95
0.576923076923077	1	22	0.95
0.192307692307692	1	22	0.95
0.724137931034483	1	22	0.95
0.736842105263158	1	22	0.95
0.56	1	22	0.95
0.5	1	22	0.95
0.521739130434783	1	22	0.95
0.68	1	22	0.95
0.80952380952381	1	22	0.95
0.185185185185185	1	22	0.95
0.88	1	22	0.95
0.333333333333333	1	22	0.95
0.777777777777778	1	22	0.95
1	1	22	0.95
1	1	22	0.95
0.8	1	22	0.95
