VAF	CN	avg.depth	purity
0.448275862068966	2	29	0.89
0.242424242424242	3	32	0.89
0.333333333333333	3	32	0.89
0.25	3	32	0.89
0.631578947368421	3	32	0.89
0.428571428571429	3	32	0.89
0.269230769230769	3	32	0.89
0.590909090909091	3	32	0.89
0.242424242424242	3	32	0.89
0.264705882352941	3	32	0.89
0.269230769230769	3	32	0.89
0.346153846153846	3	32	0.89
0.275	3	32	0.89
0.392857142857143	3	32	0.89
0.611111111111111	3	32	0.89
0.466666666666667	3	32	0.89
0.551724137931034	3	32	0.89
0.212121212121212	3	32	0.89
0.357142857142857	3	32	0.89
0.333333333333333	3	32	0.89
0.24	3	32	0.89
0.325	3	32	0.89
0.307692307692308	3	32	0.89
0.236842105263158	3	32	0.89
0.285714285714286	3	32	0.89
0.307692307692308	3	32	0.89
0.269230769230769	3	32	0.89
0.62962962962963	3	32	0.89
0.321428571428571	3	32	0.89
0.823529411764706	3	32	0.89
0.363636363636364	3	32	0.89
0.216216216216216	3	32	0.89
0.516129032258065	3	32	0.89
0.192307692307692	3	32	0.89
0.419354838709677	3	32	0.89
0.352941176470588	3	32	0.89
0.324324324324324	3	32	0.89
0.32258064516129	3	32	0.89
0.357142857142857	3	32	0.89
0.205882352941176	3	32	0.89
0.304347826086957	3	32	0.89
0.291666666666667	3	32	0.89
0.239130434782609	3	32	0.89
0.37037037037037	3	32	0.89
0.484848484848485	3	32	0.89
0.4	3	32	0.89
0.170731707317073	3	32	0.89
0.136363636363636	3	32	0.89
0.259259259259259	3	32	0.89
0.387096774193548	3	32	0.89
0.302325581395349	3	32	0.89
0.395348837209302	3	32	0.89
0.28	3	32	0.89
0.192307692307692	3	32	0.89
0.242424242424242	3	32	0.89
0.36	3	32	0.89
0.291666666666667	3	32	0.89
0.4	3	32	0.89
0.25	3	32	0.89
0.307692307692308	3	32	0.89
0.3	3	32	0.89
0.155555555555556	3	32	0.89
0.205128205128205	3	32	0.89
0.4	3	32	0.89
0.3	3	32	0.89
0.269230769230769	3	32	0.89
0.2	3	32	0.89
